Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr20_40155117_40155247	0	12	0	0	0	6.63856	0	0	0	0	0	0	1	0.01242	0	6677	0.4538
chr20_43726872_43727002	0	0	0	0	0	0	0	0	0	0	0	951	0	0.99481	1.07	2748	0.7384
chr20_44036618_44036748	0	0	0	0	0	0	0	0	0	0	0	787	0	0.00388	0	0	0.5615
chr20_44643076_44643200	0	0	0	0	0	0	0	4.51313	0	0	0	0	0	0.30318	0.91	5529	0.5403
chr20_44935600_44935725	0	0	0	0	0	0	0	0	0	0	1	0	1	0.01194	0	1412	0.624
chr20_45029786_45029916	0	9	0	0	0	8.56091	0	0	0	0	0	0	1	0.20556	0	5282	0.4307
chr20_45981476_45981606	0	0	40.47837	0	4.03133	0	0.54	8.10538	0	0	1	0	1	0.61615	0	171	0.6153
chr20_48288077_48288200	0	6	0	0	0	7.40900	0.77	3.77651	0	0	1	0	1	0.03558	0	42215	0.3495
chr20_48937799_48937929	0	0	0	0	0	3.47307	0	0	0	0	1	945	1	0.24393	0	0	0.6923
chr20_50935398_50935528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	108214	0.5384
chr20_56948200_56948326	0	0	0	0	0	0	0	0	0	0	0	889	0	0.01810	0	15851	0.4603
chr20_57268670_57268800	0	0	0	0	0	0	0	0	0	0	0	882	0	0.10775	0	435	0.6307
chr20_60642596_60642726	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00666	0	1729	0.5615
chr20_61001835_61001965	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17298	0	624	0.6769
chr20_62168847_62168970	0	22	0	0	0	8.93912	0	0	0	0	0	0	0	0.00286	0	123	0.6910
chr20_62183805_62183927	0	0	11.03544	0	0	6.76350	0.40	10.25248	0	0	0	0	0	0.00078	0	445	0.6803
chr20_62204821_62204951	0	0	0	0	0	3.76149	0.23	12.92682	0	0	0	0	0	0.00134	0	641	0.6923
chr2_100101973_100102103	0	14	0	0	0	4.66049	0.54	3.96931	0	0	0	0	1	0.71257	0	4332	0.4692
chr2_102320600_102320728	0	0	0	0	0	0	0	0	0	0	1	936	1	0.18660	0	6057	0.4218
chr2_102972879_102973000	0	0	0	0	0	0	0	12.87046	0	0	0	912	0	0.00112	0	374	0.5206
chr2_10458744_10458874	0	0	0	0	0	8.85738	0	0	0	0	1	0	1	0.00168	0	5598	0.5153
chr2_105677824_105677953	0	11	6.05259	0	0	8.11191	0	0	0	0	1	0	1	0.00337	0	22869	0.5348
chr2_10572874_10572995	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517	0	14911	0.7355
chr2_106414672_106414800	0	9	0	0	0	0	0	0	0	0	0	0	1	0.02187	0	18214	0.4453
chr2_106489913_106490041	0	0	0	0	0	7.96438	0	0	0	0	1	0	1	0.00109	0	16279	0.5
chr2_106506745_106506875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05582	0	33111	0.3615
chr2_112166327_112166454	0	0	3.45113	0	0	4.72517	0	0	0	0	0	0	0	0.00138	0	22031	0.5275
chr2_112171276_112171400	0	0	0	0	0	0	0	0	0	0	1	0	1	0.01803	0	17085	0.4274
chr2_112190443_112190573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	1957	0.3615
chr2_112291473_112291603	0	0	0	0	0	4.99430	0	0	0	0	0	0	1	0.01158	0	38795	0.4230
chr2_112485273_112485403	0	17	0	0	0	5.60120	0	0	0	0	1	804	1	0.22226	0	119855	0.4846
chr2_113011800_113011929	0	0	13.39796	0	0	5.52554	0.36	9.73456	0	0	0	0	0	0.03097	0	671	0.3488
chr2_113445204_113445330	0	0	0	0	0	10.53447	0.56	0	0	0	0	0	0	0.00881	0	29264	0.5634
chr21_15383672_15383802	0	26	0	0	0	4.38740	0.45	5.25850	0	0	0	0	1	0.13166	0.65	15939	0.6307
chr2_115919965_115920095	0	0	0	0	0	0	0	0	0	0	0	827	0	0.13040	0.9	154	0.6615
chr21_17079107_17079233	0	3	0	0	0	0	0	0	0	0	0	920	1	0.01806	0	23110	0.4523
chr2_120514276_120514400	0	0	0	0	0	6.36572	0	0	0	0	0	0	1	0.02036	0	2806	0.3951
chr2_120973702_120973832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05023	0	288	0.5307
chr2_121497278_121497400	0	0	0	0	0	0	0	0	0	0	0	865	0	0.64390	0	3455	0.4262
chr2_122234282_122234412	0	0	0	0	0	4.17666	0	0	0	0	0	0	1	0.03290	0	6428	0.4615
chr21_22670061_22670191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11268	0	7664	0.2384
chr2_122951332_122951462	0	6	0	0	0	0	0	0	0	1	1	0	1	0.03612	0	403264	0.4
chr21_25262696_25262826	0	0	11.17044	0	0	6.27672	0.55	5.21116	0	0	0	0	0	0.24026	0	31	0.3923
chr2_128181218_128181343	0	13	0	0	0	0	0	0	0	0	1	0	1	0.00368	0.74	354	0.72
chr21_28219225_28219355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234	0	1496	0.4384
chr2_128618156_128618286	0	0	0	0	0	8.26522	0	0	0	0	0	0	1	0.09375	0	2424	0.4692
chr2_129080275_129080400	0	0	0	0	0	0	0	17.24441	0	0	0	0	0	0.00139	0	4123	0.744
chr2_130680490_130680620	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01758	0	129	0.6538
chr21_30686844_30686969	0	0	0	0	0	9.56658	0.68	0	0	0	0	0	0	0.01530	0	9320	0.376
chr21_31097600_31097722	0	8	5.30236	0	0	5.56863	0.57	4.12357	0	0	0	0	1	0.25021	0	22771	0.3688
chr2_132248424_132248554	0	0	16.74182	0	0	0	0.26	12.67137	0	0	0	0	0	0.55192	0	990	0.6153
chr2_132431421_132431548	0	0	0	0	0	0	0	0	0	0	0	0	1	0.05524	0.63	36823	0.6771
chr2_132767431_132767553	0	0	0	0	0	0	0	3.99001	0	0	0	0	0	0.08080	1.11	15696	0.6229
chr21_33280600_33280729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01540	0	34972	0.5426
chr21_33914933_33915063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04635	0	33128	0.3538
chr21_34075157_34075278	0	4	0	0	0	6.81228	0	0	0	0	1	0	1	0.00250	0	23928	0.3801
chr21_34099919_34100044	0	0	13.89232	0	0	0	0.13	20.90904	0	0	0	942	1	0.14400	0.84	206	0.648
chr21_34851258_34851388	0	0	18.82017	0	0	0	0.12	24.10933	0	0	0	0	0	0.00977	0.98	208	0.7307
chr2_134933190_134933320	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0	55437	0.4692
chr21_35395365_35395495	0	6	0	0	0	5.90713	0	0	0	0	1	959	1	0.75372	0	50028	0.5
chr2_135848508_135848638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66903	0	1284	0.3076
chr21_35897672_35897800	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486	0	0	0.5312
chr21_38381876_38382000	0	0	0	0	0	0	0.24	8.62782	0	0	0	0	1	0.00448	0	3013	0.3387
chr21_39341096_39341226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03010	0	41694	0.3769
chr21_39503388_39503518	0	0	0	0	0	0	0	0	0	0	0	930	0	0.09007	0	9821	0.2692
chr21_39591287_39591417	0	0	27.06524	0	0	9.33794	0.61	0	0	0	0	0	1	0.00198	0	11058	0.3384
chr21_40750200_40750327	0	184	0	0	0	0	0	0	0	0	1	0	1	0.00828	0	1842	0.5511
chr21_43975535_43975665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148	0	6379	0.3692
chr2_144460614_144460738	0	14	0	0	0	4.02097	0	0	0	0	1	0	1	0.03969	0	38125	0.3225
chr2_144985409_144985539	0	15	0	0	0	0	0	0	0	0	1	0	1	0.01304	0	7765	0.4
chr2_145282928_145283058	0	0	0	0	0	0	0	0	0	0	1	0	1	0.05512	0	780	0.3846
chr21_45659926_45660056	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	667	0.5769
chr21_46485113_46485237	0	0	0	0	0	5.69214	0	0	0	0	0	0	0	0.00060	0	7690	0.4516
chr2_15261430_15261557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	58945	0.5275
chr2_152804156_152804286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631	0	24216	0.5769
chr2_158576055_158576185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00355	0	16332	0.4846
chr2_158712265_158712395	0	9	0	0	0	0	0	0	0	0	1	999	1	0.37012	0	17425	0.4461
chr2_159077749_159077879	0	4	0	0	0	3.48055	0	0	0	0	1	1000	1	0.30502	0	54587	0.3769
chr2_159365443_159365573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22215	0	50738	0.3
chr2_168640654_168640776	0	0	0	0	0	0	0	0	0	0	0	841	0	0.00129	0	34405	0.5081
chr2_169322804_169322925	0	9	0	0	0	0	0	0	0	0	1	0	1	0.05096	0	10045	0.4214
chr2_169541889_169542010	0	0	0	0	0	4.83086	0.57	0	0	0	0	0	1	0.01733	0	99288	0.3553
chr2_170633112_170633233	0	0	3.86748	0	0	3.94505	0	0	0	0	0	0	0	0.00635	0	15209	0.4297
chr2_170736615_170736745	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00722	0	52597	0.4230
chr2_170870256_170870386	0	0	13.04294	0	0	0	0	6.27163	0	0	0	1000	1	0.95189	0	163	0.2769
chr2_171073052_171073182	0	6	0	0	0	0	0	0	0	0	1	927	1	0.42962	0	17290	0.3923
chr2_171093006_171093136	0	0	0	0	0	7.74194	0.68	3.64317	0	0	0	0	1	0.05208	0	37244	0.3538
chr2_171095427_171095550	0	32	0	0	0	5.50525	0	0	0	0	0	909	1	0.60821	0	39665	0.4634
chr2_171253502_171253630	0	0	0	0	0	4.11825	0	0	0	0	1	948	1	0.58652	0	10609	0.4453
chr2_172344650_172344780	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02704	0	8484	0.2846
chr2_172539118_172539240	0	4	0	0	0	3.49103	0	0	0	0	1	1000	1	0.99398	0	4678	0.4344
chr2_173037518_173037648	0	0	0	7.48484	0	0	0	0	0	0	0	0	1	0.00072	0.92	69784	0.7461
chr2_177354656_177354786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00370	0	17644	0.4769
chr2_178281635_178281765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21119	0	19946	0.3384
chr2_183896525_183896655	0	0	4.07486	0	0	4.68972	0	0	0	0	0	0	1	0.15558	0	6545	0.4153
chr2_187713400_187713527	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154	0	370	0.3385
chr2_190563202_190563330	0	1	0	0	0	0	0	0	0	0	0	0	1	0.00286	0	2175	0.3359
chr2_191045384_191045508	0	26	11.48334	0	0	0	0.29	14.95000	0	0	0	771	0	0.18553	0.75	80	0.7096
chr2_191325384_191325506	0	0	4.40735	0	0	9.33461	0.79	0	0	0	0	0	1	0.03059	0	6136	0.5163
chr2_192016070_192016200	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01085	0	83	0.5307
chr2_192542000_192542125	0	23	18.17904	0	0	0	0.56	18.12306	0	0	1	799	1	0.00156	0	668	0.368
chr2_196399051_196399181	0	25	5.78599	0	0	12.03141	0	0	0	0	1	0	1	0.00938	0	1292	0.5
chr2_196401712_196401835	0	4	5.11441	0	0	8.77546	0	0	0	0	0	877	1	0.83054	0	3953	0.4959
chr2_198252716_198252846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04988	0	5229	0.3307
chr2_198863448_198863578	0	0	3.88616	0	0	9.43335	0.70	0	0	0	0	0	0	0.01203	0	84957	0.4384
chr2_200321072_200321202	0	0	29.65727	0	0	3.76762	0.20	15.25375	0	0	0	0	1	0.03415	0.83	260	0.5923
chr2_200325178_200325308	0	0	23.98084	0	0	0	0	20.84018	0	0	0	894	1	0.97252	0.83	1709	0.4153
chr2_201283747_201283877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01145	0	25947	0.2923
chr2_20797000_20797125	0	9	3.83946	0	0	12.44615	0	0	0	0	1	861	1	0.08531	0	4691	0.48
chr2_215595276_215595406	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03732	0	41	0.2846
chr2_21585051_21585175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13393	0	33772	0.5403
chr2_216286736_216286866	0	10	5.43315	0	0	14.75936	0.80	3.77651	0	0	0	942	1	0.37008	0	742	0.4230
chr2_217798020_217798150	0	9	0	0	0	7.15331	0	0	0	0	0	778	1	0.00122	0	59364	0.5
chr2_217955462_217955590	0	0	0	0	0	10.36306	0.68	0	0	0	0	750	1	0.23727	0	94833	0.4921
chr2_218015605_218015735	0	6	0	0	0	4.63920	0	0	0	0	0	0	1	0.00584	0	131726	0.4538
chr2_218104635_218104765	0	0	0	0	0	0	0	0	0	0	0	0	1	0.06677	0	42696	0.2692
chr2_220172871_220173001	0	67	0	0	0	0	0	0	0	0	0	0	0	0.01768	0	0	0.5230
chr22_21368000_21368130	0	0	13.69837	0	0	4.29868	0.40	11.00238	0	0	0	0	1	0.00362	0	1185	0.4230
chr22_21850935_21851065	0	0	0	0	0	0	0	0	0	0	0	844	0	0.00574	0	27498	0.5846
chr22_23589186_23589316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489	0	3902	0.5538
chr22_24115475_24115600	0	0	0	0	0	0	0	12.45005	0	0	0	0	0	0.39796	0	439	0.616
chr2_224808400_224808522	0	20	0	0	0	6.81499	0.36	12.04635	0	0	0	0	1	0.00673	0	1530	0.3934
chr22_25081800_25081928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07902	0.85	57957	0.6718
chr2_225252403_225252533	0	20	0	0	0	0	0	0	0	0	0	0	1	0.00305	0	14178	0.5307
chr22_27053447_27053577	0	17	0	0	0	0	0.42	5.49809	0	0	0	0	0	0.98472	1.01	0	0.6923
chr2_227842736_227842866	0	6	0	0	0	11.07489	0.69	0	0	0	0	911	1	0.10036	0	42821	0.4
chr22_28187362_28187492	0	0	0	5.55825	0	0	0	0	0	0	0	0	0	0.20094	0	379	0.5
chr22_28640881_28641011	0	6	4.77982	0	0	6.91701	0	0	0	0	0	727	1	0.75562	0	198050	0.4230
chr22_29336127_29336257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01758	0	22750	0.4307
chr2_230646814_230646944	0	0	0	0	3.40206	0	0	0	0	0	0	0	0	0.00475	0	3522	0.3846
chr22_31478600_31478724	0	55	5.30862	0	0	7.35819	0.42	10.33620	0	0	1	860	1	0.07319	0	827	0.5645
chr22_31500672_31500802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05999	0.72	948	0.5846
chr2_232469561_232469685	0	126	0	0	0	0	0	7.25616	0	0	1	958	1	0.77617	0	11986	0.6693
chr2_234360619_234360749	0	14	0	0	0	5.56364	0	0	0	0	0	955	1	0.47378	0	3943	0.4769
chr22_36358858_36358982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33752	0	1143	0.4112
chr2_237999211_237999341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255	0	4625	0.3538
chr22_38213530_38213660	0	0	9.51434	0	4.65231	4.44712	0.56	6.45710	0	0	1	0	1	0.01702	0	5728	0.5461
chr2_238586703_238586831	0	6	0	0	0	0	0	0	0	0	1	981	1	0.07400	0	5215	0.4140
chr22_39567135_39567265	0	0	0	0	0	5.38866	0	0	0	0	0	0	1	0.01192	0	18455	0.5538
chr22_39638787_39638914	0	33	0	0	0	0	0	0	0	0	0	976	0	0.34012	0.92	107	0.7952
chr2_240172049_240172179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040	0	13683	0.5923
chr22_40355080_40355210	0	29	4.21610	0	0	5.53745	0	0	0	0	1	904	1	0.06968	0	1190	0.5307
chr22_40931059_40931189	0	9	0	0	0	5.49055	0	0	0	0	0	881	1	0.67028	0	1243	0.4769
chr2_24123600_24123723	0	0	0	0	0	4.28045	0	0	0	0	0	0	0	0.67219	0	26212	0.5121
chr22_41300251_41300381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08852	0	41981	0.3846
chr2_242158672_242158800	0	0	0	0	0	0	0.22	16.84488	0	0	0	0	0	0.00429	0	963	0.3515
chr2_242674653_242674777	0	0	19.46006	0	0	0	0	17.24441	0	0	0	826	0	0.01449	0.9	106	0.7903
chr22_42713138_42713268	0	29	0	0	0	6.51154	0	0	0	0	1	999	1	0.49966	0	26354	0.5384
chr22_43325450_43325580	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01195	0	16299	0.4692
chr22_43599080_43599210	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059	0	9469	0.5769
chr2_24713245_24713375	0	0	24.37062	0	0	4.68199	0.24	14.78841	0	0	1	919	1	0.22466	0	1407	0.4153
chr22_47313322_47313452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138	0	143498	0.5538
chr22_47338971_47339101	0	0	0	0	0	0	0	0	0	0	0	909	0	0.17171	0	169147	0.4615
chr22_49192335_49192465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01113	0	96263	0.4615
chr22_50200077_50200200	0	64	5.43315	0	0	4.53520	0	0	0	0	1	0	1	0.00924	0	16653	0.5040
chr22_50912690_50912815	0	22	0	0	0	0	0.32	11.65099	0	0	0	0	0	0.00434	1.01	463	0.696
chr22_50965723_50965853	0	0	23.98084	0	0	5.36130	0.31	12.21382	0	0	0	0	0	0.00131	0.76	854	0.5923
chr22_51051734_51051855	0	0	0	0	0	6.68221	0.60	0	0	0	0	0	0	0.00183	0	9899	0.5454
chr22_51135000_51135122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148	0	21930	0.6065
chr2_27356200_27356321	0	0	0	0	3.19874	5.54077	0.29	13.59230	0	0	0	910	0	0.15974	0	1159	0.5123
chr2_27939066_27939190	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298	0	466	0.6532
chr2_28377366_28377496	0	0	0	0	0	0	0	0	0	0	0	935	0	0.10126	0	155830	0.3384
chr2_28616704_28616834	0	0	0	0	0	0	0.39	16.00764	0	0	0	0	0	0.25438	1.08	705	0.5769
chr2_28844313_28844436	0	0	0	0	0	2.80540	0	0	0	0	0	999	1	0.11733	0	774	0.4227
chr2_30368835_30368965	0	0	0	0	0	5.29689	0.37	9.15225	0	0	0	0	0	0.00188	0	841	0.4
chr2_30806302_30806432	0	6	0	0	0	9.53269	0	0	0	0	1	0	1	0.00318	0	136033	0.3769
chr2_32922381_32922511	0	6	0	0	0	4.52169	0	0	0	0	0	0	1	0.07025	0	69158	0.3461
chr2_33616643_33616773	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00558	0	44617	0.4384
chr2_37178336_37178466	0	16	0	0	0	4.45091	0	0	0	0	0	783	1	0.21195	0	15140	0.4461
chr2_37225040_37225170	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00753	0	15968	0.2384
chr2_37887025_37887153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00754	0	12181	0.5546
chr2_39399000_39399128	0	15	0	0	0	0	0	0	0	0	0	0	1	0.00250	0	47513	0.3984
chr2_40009052_40009177	0	6	0	0	0	6.64391	0	0	0	0	0	0	1	0.00262	0	2644	0.48
chr2_44022714_44022844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03400	0	5565	0.2615
chr2_45232511_45232641	0	0	0	0	0	0	0	0	0	0	0	680	0	0.11657	0.88	3928	0.5769
chr2_46523749_46523879	0	0	0	0	0	0	0	8.60136	0	0	0	0	1	0.00318	0.86	2	0.6230
chr2_48648222_48648352	0	0	0	0	0	0	0	7.96343	0	0	0	0	1	0.03355	0	19384	0.3538
chr2_55364745_55364874	0	0	2.49492	0	0	8.18386	0	0	0	0	0	0	1	0.00782	0	24987	0.6124
chr2_70979056_70979186	0	9	0	0	0	5.65172	0	0	0	0	1	0	1	0.08649	0	15415	0.3692
chr2_73512303_73512428	0	12	0	0	0	5.39319	0.35	9.80206	0	0	0	0	1	0.05440	0	743	0.592
chr2_74433446_74433576	0	11	12.91073	0	6.68748	9.35440	0.74	0	0	0	0	0	1	0.01372	0	0	0.4307
chr2_75147252_75147382	0	13	0	0	0	0	0	5.62548	0	0	0	0	0	0.00359	0.82	1977	0.6230
chr2_75185351_75185481	0	0	29.71787	0	0	6.79597	0.47	7.78194	0	0	0	0	1	0.00127	0	137	0.5846
chr2_79621404_79621534	0	0	0	0	0	0	0	0	0	0	0	985	0	0.00580	0	81568	0.4307
chr2_86851423_86851553	0	0	11.85255	0	0	4.28045	0.36	7.68257	0	0	0	0	1	0.00215	0	433	0.5076
chr2_87811035_87811165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03562	0	2302	0.3461
chr2_88716235_88716365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01471	0	35688	0.4923
chr2_905813_905935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202	0	4675	0.6147
chr2_91634974_91635104	0	28	0	0	0	0	0	4.92423	0	0	0	0	0	0.02571	1.03	133288	0.6846
chr2_96619320_96619450	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00431	0	26342	0.3307
chr2_97525135_97525265	0	0	7.84972	0	0	9.00886	0.71	3.75331	0	0	1	974	1	0.40460	0	1302	0.6307
chr2_97616155_97616285	0	11	0	0	0	10.86795	0	0	0	0	1	0	1	0.26104	0	308	0.6076
chr2_97761474_97761600	0	0	0	0	0	6.81499	0	0	0	0	0	0	0	0.01674	0	854	0.5634
chr2_98602868_98602998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02275	0	9016	0.2846
chr2_99348368_99348496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176	0	778	0.4531
chr3_100322035_100322165	0	0	0	0	0	3.63387	0	0	0	0	0	0	0	0.03867	0	6267	0.3384
chr3_101502547_101502677	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225	0	1566	0.4076
chr3_10212636_10212764	0	31	0	0	0	4.41520	0	0	0	0	1	0	1	0.00319	0	6087	0.4921
chr3_107148200_107148323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632	0	1453	0.4796
chr3_107647268_107647398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01276	0	45173	0.4923
chr3_110251688_110251818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02524	0	3258	0.3615
chr3_110892035_110892165	0	0	0	0	0	0	0	0	0	0	0	896	0	0.35884	0	98293	0.4076
chr3_115694350_115694475	0	11	0	0	0	0	0	0	0	0	1	0	1	0.00154	0	75624	0.416
chr3_115724372_115724502	0	6	5.99075	0	0	4.53520	0	0	0	0	1	912	1	0.31355	0	45597	0.5153
chr3_118753000_118753121	0	7	0	0	0	0	0	12.45005	0	0	0	934	1	0.01701	0.86	454	0.4958
chr3_122034786_122034916	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00575	0	9174	0.4538
chr3_122432695_122432825	0	0	0	0	0	0	0	0	0	0	0	937	0	0.39062	0	4405	0.3615
chr3_122506840_122506969	0	3	6.38936	0	0	4.19238	0	0	0	0	0	0	1	0.00456	0	5538	0.4573
chr3_125231055_125231184	0	4	0	0	0	4.38740	0	0	0	0	0	889	1	0.20967	0	7841	0.3720
chr3_126326200_126326325	0	12	5.75189	0	0	9.41449	0	0	0	0	0	0	0	0.00137	0	1073	0.504
chr3_126614167_126614293	0	10	0	0	0	8.33223	0	0	0	0	0	0	1	0.00806	0	39673	0.5476
chr3_128564400_128564521	0	0	0	0	0	8.56091	0.67	4.12357	0	0	0	0	1	0.01512	0	14848	0.5867
chr3_12910835_12910965	0	0	0	0	0	6.38818	0.30	14.67989	0	0	0	0	1	0.01490	0	15745	0.6230
chr3_129317879_129318000	0	0	0	0	0	5.90646	0.60	0	0	0	0	0	0	0.02065	0	7661	0.6611
chr3_130694007_130694137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705	0	5276	0.4
chr3_132296416_132296546	0	5	0	0	0	3.67816	0	0	0	0	0	0	1	0.09474	0	19534	0.4230
chr3_132362290_132362420	0	6	0	0	0	0	0	0	0	0	0	902	1	0.03028	0	10869	0.5307
chr3_141061379_141061509	0	19	0	0	0	5.49055	0	0	0	0	0	0	1	0.02701	0	18324	0.5384
chr3_141196156_141196286	0	10	0	0	0	6.26994	0	0	0	0	0	915	1	0.00962	0	9602	0.5384
chr3_141740048_141740178	0	7	0	0	0	5.13655	0	0	0	0	1	0	1	0.02195	0	7261	0.3846
chr3_142536916_142537046	0	19	0	0	0	7.35970	0	0	0	0	0	0	0	0.11570	0	11651	0.5
chr3_142801435_142801563	0	0	0	0	0	5.88026	0	0	0	0	0	0	0	0.00082	0	29080	0.5859
chr3_143021630_143021760	0	0	3.78894	0	0	4.99942	0	0	0	0	0	943	0	0.21817	0	11511	0.4230
chr3_143310335_143310465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01155	0	106526	0.3384
chr3_143696333_143696459	0	7	0	0	0	0	0	3.70752	0	0	1	0	1	0.01126	0	3883	0.4047
chr3_146221035_146221165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	7256	0.3384
chr3_147116324_147116454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11908	0.71	1350	0.6076
chr3_15317000_15317127	0	0	0	0	0	10.31022	0.74	0	0	0	0	0	1	0.00287	0	289	0.4724
chr3_15334474_15334604	0	0	0	0	0	10.11814	0	0	0	0	1	0	1	0.01855	0	16921	0.4769
chr3_155462997_155463127	0	0	0	0	0	0	0.36	10.78312	0	0	0	0	1	0.00622	0	140	0.5846
chr3_157812683_157812813	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00919	0.79	5896	0.4538
chr3_157868020_157868150	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03131	0	39829	0.3384
chr3_160823225_160823349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097	0.91	52	0.4677
chr3_167968674_167968800	0	15	0	0	0	0	0	0	0	0	0	0	0	0.02949	0	37540	0.3968
chr3_169899672_169899800	0	0	0	0	0	0	0.15	24.43555	0	0	1	0	1	0.07793	0	134	0.3359
chr3_170495056_170495186	0	23	22.63828	0	0	11.56292	0.72	0	0	0	1	0	1	0.01122	0	35901	0.5
chr3_170625264_170625394	0	0	12.17383	0	0	5.13275	0.20	20.40305	0	0	0	0	1	0.02006	0	993	0.3
chr3_171466183_171466313	0	6	0	0	0	6.07787	0	0	0	0	1	0	1	0.01070	0	10460	0.4153
chr3_172348774_172348904	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15664	0	5070	0.2615
chr3_173114229_173114357	0	0	0	0	0	0	0	0	0	0	0	907	0	0.29964	0	155	0.4218
chr3_177320486_177320610	0	7	0	0	0	0	0	0	0	0	0	924	1	0.48570	0	14767	0.4838
chr3_178897868_178897989	0	18	0	0	0	3.33534	0	0	0	0	0	0	0	0.00802	0	30553	0.3305
chr3_179835814_179835939	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00904	0	80972	0.656
chr3_182973400_182973529	0	31	0	0	0	6.11310	0.25	0	0	0	0	0	1	0.03907	0	987	0.4186
chr3_184063714_184063844	0	0	4.79202	0	0	9.38746	0.61	0	0	0	0	848	0	0.33268	0	3804	0.5615
chr3_185533535_185533665	0	0	17.93999	0	0	3.76528	0.33	7.78194	0	0	1	0	1	0.01702	0	5184	0.3846
chr3_185540410_185540540	0	22	21.87560	0	0	0	0	23.98076	0	0	1	915	1	0.48541	0	519	0.2923
chr3_193884600_193884727	0	0	0	0	0	6.07787	0.45	7.35155	0	0	0	916	1	0.74162	0	30663	0.4251
